Date,close
2023/3/24,4027.0457
2023/3/27,4012.4771
2023/3/28,3999.5147
2023/3/29,4006.144
2023/3/30,4038.5257
2023/3/31,4050.9257
2023/4/3,4090.5676
2023/4/4,4103.1052
2023/4/6,4096.64
2023/4/7,4123.2799
2023/4/10,4104.8118
2023/4/11,4100.1479
2023/4/12,4097.2876
2023/4/13,4068.9786
2023/4/14,4091.9988
2023/4/17,4149.3836
2023/4/18,4162.032
2023/4/19,4124.5589
2023/4/20,4113.0192
2023/4/21,4032.5672
2023/4/24,3982.6429
2023/4/25,3962.6658
2023/4/26,3959.2323
2023/4/27,3988.4185
2023/4/28,4029.0858
2023/5/4,4030.2471
2023/5/5,4016.8774
2023/5/8,4062.6624
2023/5/9,4027.8754
2023/5/10,3996.8695
2023/5/11,3990.6637
2023/5/12,3937.7622
2023/5/15,3998.8872
2023/5/16,3978.2054
2023/5/17,3960.165
2023/5/18,3956.0701
2023/5/19,3944.5403
2023/5/22,3969.3277
2023/5/23,3913.1882
2023/5/24,3859.0935
2023/5/25,3850.4996
2023/5/26,3850.9511
2023/5/29,3833.9416
2023/5/30,3837.7531
2023/5/31,3798.5434
2023/6/1,3806.8679
2023/6/2,3861.8337
2023/6/5,3844.2492
2023/6/6,3808.1629
2023/6/7,3789.3418
2023/6/8,3820.1867
2023/6/9,3836.7026
2023/6/12,3844.4324
2023/6/13,3864.9074
2023/6/14,3864.0247
2023/6/15,3925.4994
2023/6/16,3963.3509
2023/6/19,3930.9079
2023/6/20,3924.2377
2023/6/21,3864.0323
2023/6/26,3809.6962
2023/6/27,3845.4334
2023/6/28,3840.7986
2023/6/29,3821.8435
2023/6/30,3842.4516
2023/7/3,3892.8821
2023/7/4,3899.0133
2023/7/5,3868.8054
2023/7/6,3842.7547
2023/7/7,3825.6988
2023/7/10,3844.3269
2023/7/11,3869.4861
2023/7/12,3843.4369
2023/7/13,3898.4229
2023/7/14,3899.1027
2023/7/17,3867.1749
2023/7/18,3854.9393
2023/7/19,3850.8663
2023/7/20,3823.6946
2023/7/21,3821.91
2023/7/24,3805.221
2023/7/25,3915.1153
2023/7/26,3907.0128
2023/7/27,3902.3458
2023/7/28,3992.7376
2023/7/31,4014.6301
2023/8/1,3998.001
2023/8/2,3969.895
2023/8/3,4004.9839
2023/8/4,4020.5792
2023/8/7,3990.1531
2023/8/8,3979.7322
2023/8/9,3967.5652
2023/8/10,3975.7166
2023/8/11,3884.2538
2023/8/14,3855.9061
2023/8/15,3846.5357
2023/8/16,3818.3338
2023/8/17,3831.1008
2023/8/18,3784.0038
2023/8/21,3729.555
2023/8/22,3758.2271
2023/8/23,3696.6339
2023/8/24,3723.4293
2023/8/25,3709.1517
2023/8/28,3752.6194
2023/8/29,3790.1067
2023/8/30,3788.5097
2023/8/31,3765.2678
2023/9/1,3791.4912
2023/9/4,3848.9517
2023/9/5,3820.3174
2023/9/6,3812.0283
2023/9/7,3758.4748
2023/9/8,3739.9927
2023/9/11,3767.537
2023/9/12,3760.6048
2023/9/13,3736.6513
2023/9/14,3733.5077
2023/9/15,3708.7766
2023/9/18,3727.711
2023/9/19,3720.5021
2023/9/20,3705.6898
2023/9/21,3672.4448
2023/9/22,3738.9327
2023/9/25,3714.6037
2023/9/26,3692.8928
2023/9/27,3700.495
2023/9/28,3689.5172
2023/10/9,3684.7272
2023/10/10,3657.1259
